CS1(0+068)		
36.52	16.44	
39.47	17.25	
42.54	18.24	
44.55	18.53	
47.75	18.54	
50.93	18.62	
55.78	18.65	
59.97	18.66	
63.82	18.19	
67.78	17.68	
69.83	17.31	
73.4	16.91	
73.59	16.57	
74.1	16.46	
76.93	16.27	沟
77.59	15.46	
77.88	15.35	
78.17	15.39	
79.01	15.79	沟
79.66	15.77	
82	15.66	
87.88	15.67	
91	15.64	
98.73	15.64	
CS59(5+953)		
-27.82	15.37	
-20.78	15.39	
-11.69	15.45	
-5.23	15.47	
-2.52	15.45	土路
-0.64	15.34	土路
0	15.34	河口
2.42	14.15	
4.47	13.3	
6.85	12.32	
8.67	11.6	
11.02	10.83	水
11.77	10.58	
11.82	10.24	
12.61	10.17	
12.68	9.72	
14.33	10.13	
14.4	9.63	
15.94	9.63	
15.99	10.13	
17.65	9.75	
17.71	10.24	
19.08	10.28	
19.15	10.52	
19.75	10.83	水
21.1	11.62	
22.7	12.19	
25.97	13.28	
28.17	14.07	
29.88	15.09	河口
33.86	15.8	
37.06	16.24	
39.58	17.13	
42.08	17.89	
45.92	18.12	
49.43	18.24	
57.97	18.4	
60.64	18.25	
64.1	17.68	
67.71	17.2	
71.51	16.75	
74.28	15.82	
75.81	15.82	土路
77.83	15.71	土路
79	15.66	
82	15.61	
89	15.62	
92.22	15.6	
96.78	15.57	
CS60(6+054)		
-29.73	15.26	
-23.92	15.22	
-19.63	15.29	
-17.52	15.27	
-14.01	15.34	
-11.43	15.37	
-6.15	15.24	
-3.86	15.23	
-2.39	15.31	
-1.21	15.31	
0	15.24	河口
0.86	14.71	
3.58	13.93	
5.92	12.86	
9.88	11.24	
10.73	10.83	水
11.82	10.47	
11.87	10.28	
12.56	10.22	
12.62	9.97	
13.99	10.19	
14.07	9.74	
15.29	9.74	
15.36	10.19	
16.29	9.89	
16.4	10.23	
17.57	10.11	
17.65	10.35	
18.9	10.47	
18.95	10.53	
19.55	10.83	水
20.72	11.37	
22.4	12.06	
24.99	13.24	
28.28	14.42	
29.85	15.18	河口
34.08	15.72	
36.87	16.37	
38.93	16.99	
41.53	17.84	
49.26	18.24	
53.21	18.28	
57.36	17.93	
61.47	17.54	
64.6	17.02	
67.24	16.38	
69.47	15.91	沟
70.47	15.39	
71.49	14.99	
71.95	14.99	
72.94	15.63	沟
73.68	15.57	
74.41	15.72	土路
76.05	15.72	土路
79	15.68	
82	15.52	
86	15.44	
91	15.42	
94.62	15.42	
CS61(6+155)		
-46.72	15.01	
-38.13	15.03	
-29.96	14.99	
-21.77	14.95	
-16.8	15	
-13.22	14.96	土路
-11.28	14.81	土路
-10.46	14.84	沟
-9.7	14.45	
-8.91	14.17	
-8.34	14.17	
-7.68	14.3	
-6.29	14.77	
-4.74	14.88	沟
-3.64	15.05	
-1.72	15.05	
0	14.66	河口
1.57	13.95	
3.33	12.96	
5.24	12.09	
6.48	11.46	
8.08	11.16	
8.69	10.83	水
9.44	10.18	
9.48	9.88	
10	9.77	
10.04	9.69	
11.6	9.72	
11.66	9.49	
13.15	9.49	
13.23	9.72	
14.47	10	
14.52	10.21	
15.63	10.24	
15.66	10.61	
16.42	10.83	水
18.58	11.71	
20.65	12.76	
22.97	13.65	
24.76	14.6	
27.03	15.49	河口
28.98	15.68	
30.72	15.78	
32.15	15.89	
34.4	16.46	
38.76	17.62	
50.19	17.96	
55.54	17.89	
57.93	17.55	
60.98	17.12	
64.06	16.69	沟
65.54	16.02	
67.36	15.04	
67.77	14.66	
68.55	14.64	
69.6	15.55	沟
70.38	15.56	土路
72.26	15.55	土路
CS62(6+251)		
-36.61	14.71	
-30.28	14.76	
-23.65	14.73	
-18.03	14.8	
-13.73	14.78	土路
-12.26	14.91	土路
-7.64	14.88	
-2.13	15.04	
0	15.03	河口
1.99	13.86	
4.58	12.66	
6.6	11.73	
8.15	11.18	
8.84	10.83	水
9.26	10.44	
9.36	10.33	
10.03	10.25	
10.06	9.83	
10.62	9.83	
10.69	9.61	
11.81	9.75	
11.9	9.55	
13.33	9.55	
13.4	9.75	
14.7	9.67	
14.8	9.85	
15.67	9.99	
15.74	10.14	
16.77	10.35	
16.84	10.41	
17.44	10.83	水
19.42	11.79	
22.11	13.03	
24.34	13.98	
26.26	14.94	河口
27.83	15.11	
31.63	15.52	
35.37	16.76	
37.46	17.28	
40.8	17.7	
42.67	17.73	
45.42	17.73	
49.56	17.65	
52.72	17.58	
55.67	17.18	
59.48	16.75	
61.81	16.27	沟
63.09	15.64	
64.04	15.04	
65.85	14.38	
66.9	14.38	
67.44	14.88	
68.09	15.24	沟
68.29	15.31	土路
69.64	15.17	土路
71.21	15.2	沟
71.92	13.95	
72.67	13.62	
73.35	13.62	
74.13	13.9	
75	14.88	沟
76.44	15	
80.6	15.06	
84.82	15.08	
CS63(6+344)		
-67.5	14.43	
-63.37	14.44	
-58.84	14.4	
-57.04	14.37	
-53.61	14.26	
-52.51	14.19	
-48.29	13.9	
-47.66	13.9	
-46.57	13.84	
-45.96	13.85	
-45.04	13.84	
-40.88	13.98	
-35.37	14.1	
-34.39	14.13	
-27.54	14.26	
-21.56	14.25	
-17.51	14.38	土路
-15.7	14.39	土路
-10.11	14.03	
-6.39	13.79	
-1.27	13.79	
0	13.72	河口
1.56	12.91	
4.09	12.09	
5.93	11.33	
7.29	10.83	水
7.95	10.33	
8.03	10.21	
8.91	9.95	
8.98	9.81	
10.19	9.86	
10.28	9.69	
11.59	9.69	
11.68	9.86	
13.14	9.83	
13.21	9.91	
14.06	10.83	水
16.05	11.31	
20.43	13.83	
21.73	14.45	河口
23.24	14.57	
25.91	14.75	
27.86	14.95	
32.1	15.04	
36.57	15.25	
41.48	15.39	
47.48	15.38	
51.81	15.25	
58.44	14.84	沟
59.27	14.4	
59.84	13.4	
60.69	13.4	
61.29	13.5	
61.9	13.98	
62.42	14.58	
62.76	14.62	沟
63.3	14.93	土路
65.86	14.93	土路
66.95	14.66	
67.87	14.2	
68.59	13.94	
68.27	13.94	
70.03	14.26	
70.76	14.36	
74.4	14.35	
79.11	14.33	
83.16	14.32	
CS64(6+452)		
-63.94	14.05	
-55.3	14.02	
-51.71	14.21	
-50.18	14.21	
-48.68	14.14	
-45.99	13.98	
-45.37	13.88	
-44.56	13.82	沟
-44.11	13.57	
-43.72	13.22	
-43.35	13.22	
-42.94	13.51	
-42.49	13.77	沟
-36.84	14.03	
-32.84	14.09	
-29.81	14.1	
-21.73	14.18	
-15.42	14.28	土路
-13.95	14.28	土路
-11.06	14.23	
-5.09	14.18	
-2.62	14.08	
0	14.02	河口
2.25	12.86	
4.49	11.61	
6.15	10.83	水
7.14	10.4	
7.2	10.31	
7.82	9.93	
7.87	9.85	
9.32	9.88	
9.47	9.65	
11.16	9.65	
11.25	9.88	
13.14	9.72	
13.2	9.9	
14.55	9.81	
14.64	9.95	
15.86	10.21	
15.92	10.28	
16.47	10.83	水
17.29	11.12	
18.46	11.68	
20.55	12.65	
22.35	12.97	
24.06	14.02	河口
25.57	14.32	
28.27	14.76	
30.57	15.35	
33.51	16.02	
36.51	16.3	
45.35	16.62	
49.12	16.51	
51	16.36	
53.91	15.76	
56.92	15.31	
59.65	15.18	沟
60.81	14.6	
61.17	14.28	
61.49	14.28	
62.22	14.45	
62.63	14.65	沟
63.11	14.65	
65.47	14.63	
67.92	14.22	
69.7	14.1	
74.78	14.09	
81.01	14.1	
CS65(6+555)		
-53.12	13.86	
-44.93	13.77	
-39.25	13.74	
-38.15	13.63	沟
-37.39	13.11	
-36.83	13.04	
-36.35	13.04	
-35.65	13.33	
-34.99	13.9	沟
-31.32	13.63	
-29	13.92	
-24.47	13.92	
-18.93	14.09	
-13.88	13.92	
-12.39	13.48	
-11.87	13.47	
-10.74	13.55	
-8.58	13.68	
-6.53	14.02	
-3.95	14.2	
-1.72	14.12	
0	14	河口
1.56	13.16	
3.06	12.33	
4.64	11.41	
5.53	10.83	水
6.05	10.45	
6.14	10.33	
6.84	9.9	
6.91	9.81	
8.38	9.85	
8.46	9.51	
10.45	9.51	
10.53	9.83	
12.21	9.68	
12.27	9.92	
13.86	9.83	
13.94	10.03	
15.55	10.24	
15.62	10.3	
16.33	10.83	水
18.5	12.07	
20.69	13.21	
22.75	13.9	河口
24.57	14.14	
25.59	14.18	
27.05	14.61	
27.99	14.71	
29.6	15.3	
33.05	15.99	
35.98	16.01	
40.56	16.17	
44.42	16.19	
48.28	16.04	
48.87	15.98	
50.61	15.98	
51.95	15.64	
54.3	14.43	
55.77	14.39	
58.82	14.18	
63.82	14.18	
65.8	14.07	沟
66.29	13.92	
67.05	13.38	
67.67	13.38	
68.25	13.63	沟
70.23	13.71	
74.19	13.78	
78.16	13.76	
CS66(6+652)		
-50.23	13.74	
-43.9	13.69	
-38.43	13.65	
-36.24	13.62	
-33.22	13.6	
-32.31	13.53	
-31.59	13.35	
-31.1	12.81	
-30.72	12.62	
-30.35	12.62	
-30.08	12.83	
-29.64	13.32	
-26.92	13.42	
-23.31	13.51	
-18.6	13.53	
-14.53	13.59	
-11.04	13.58	
-6.7	13.83	
-3.16	13.9	
0	13.71	河口
2.34	12.41	
4.44	11.07	
5.07	10.83	水
5.79	10.32	
5.86	10.12	
6.62	9.75	
6.67	9.73	
8.27	9.72	
8.36	9.45	
10.95	9.45	
11.02	9.72	
13.16	9.71	
13.22	9.95	
14.71	10.37	
14.82	10.43	
15.52	10.83	水
16.55	11.06	
17.78	12.06	
19.65	12.88	
21.32	13.58	河口
25.07	13.96	
28.4	14.62	
31.97	15.2	
39.48	15.98	
42.46	16.04	
44	16.04	
46.73	15.52	土路
48.29	15.52	土路
49.68	15.51	
51.4	14.7	
51.9	14.24	
52.24	14.24	
53.07	14.23	
54.37	14.22	
55.92	14.24	
58.13	14.21	沟
59.69	13.62	
60.15	13.57	
60.83	12.97	
61.5	12.63	
61.9	12.63	
63.03	13.6	
65.73	13.6	
70.69	13.45	
76.9	13.4	
CS67(6+752)		
-39.17	13.62	
-32.26	13.68	
-28.7	13.63	
-26.05	13.49	
-23.74	13.3	
-21.95	13.16	沟
-21.65	12.76	
-21.36	12.55	
-20.93	12.55	
-20.48	12.95	
-20.05	13.22	沟
-14.93	13.44	
-10.34	13.63	
-6.21	13.63	
-3.53	13.61	
0	13.4	河口
1.25	12.56	
2.99	11.44	
4.48	10.83	水
5.18	10.48	
5.23	10.4	
5.97	9.97	
6.02	9.76	
7.71	9.94	
7.74	9.65	
9.62	9.65	
9.7	9.94	
12.26	9.78	
12.35	9.99	
13.7	10.32	
13.79	10.39	
14.48	10.83	水
17.29	11.96	
19.6	12.94	
21.16	13.61	河口
23.41	13.8	
25.77	13.92	
27.93	14.24	
32.13	15.18	
34.82	15.35	
37.88	15.48	
40.4	15.6	
42.02	15.6	
45.12	15.34	
47	15.32	
47.21	15.32	
48.64	15.27	
50.32	15.04	
51.55	14.09	
52.04	14.09	
53.09	14.19	
55.47	14.19	
57.56	13.81	
58.96	12.96	
59.84	12.39	
60.63	12.39	
61.22	12.99	
61.92	13.4	
63.83	13.44	
67.36	13.48	
73.41	13.49	
CS68(6+852)		
-35.04	13.4	
-25.66	13.42	
-20.36	13.45	
-16.3	13.32	
-12.93	13.15	
-11.38	13.06	
-11.33	13.05	沟
-11.03	12.58	
-10.6	12.37	
-10.34	12.37	
-9.64	12.62	
-9.24	12.99	沟
-9	13.04	
-6.17	13.09	
-1.69	13.06	
0	13.09	河口
1.89	12.22	
3.16	11.26	
4.42	10.83	水
4.85	10.46	
4.88	10.38	
5.79	9.92	
5.83	9.87	
7.34	9.86	
7.42	9.58	
8.98	9.58	
9.06	9.86	
11.46	9.79	
11.5	9.97	
12.96	10.22	
13.01	10.26	
13.74	10.83	水
15.07	11.27	
17.27	12.1	
19.08	12.89	河口
21.87	13.43	
25.19	13.75	
27.77	13.9	
30.88	14.46	
33.03	14.91	
36.55	14.94	
40.72	14.96	
43.91	14.77	
45.68	14.71	
48.25	14.8	
49.09	14.67	沟
49.58	14.44	
50.02	13.96	
50.37	13.61	
50.86	13.61	
51.37	13.85	
51.68	14.19	沟
52.5	14.2	
53.39	14.12	
55.35	13.95	
56.13	13.14	
56.61	12.48	
57.52	12.48	
58.5	13.05	
59.04	13.36	
62.05	13.36	房
CS69(6+953)		
-29.36	13.25	
-24.21	13.23	
-18.03	13.27	
-13.57	13.26	
-9.37	13.3	
-5.89	13.25	
-3.13	13.06	
0	12.82	河口
1.63	12	
3.67	11.19	
4.9	10.82	水
5.78	10.2	
6.48	9.78	
6.6	9.64	
8.34	9.74	
8.42	9.48	
9.89	9.48	
9.99	9.74	
11.31	9.75	
11.37	9.89	
12.51	9.91	
12.59	10.03	
13.51	10.38	
14.24	10.83	水
15.51	11.26	
16.68	11.73	
18.3	12.26	
19.12	12.81	河口
23.14	13.15	
26.26	13.52	
28.37	13.53	
31.82	14.1	
33.63	14.32	
37.97	14.41	
39.3	14.48	
41.62	14.36	
42.75	14.42	
45.89	14.42	
47.41	14.38	
49.7	13.99	
51.78	13.95	
53.9	13.95	
57.16	13.91	
63.22	13.92	
68.98	13.92	
CS70(7+010)		
-38.1	13.15	
-31.95	13.19	
-26.01	13.23	
-21.39	13.28	
-17.7	13.27	
-13.94	13.2	
-10.53	13.17	
-5.01	13.15	
0	13.11	河口
1.13	12.39	
2.56	10.83	水
3.35	10.35	
3.42	10.28	
4.78	10.1	
4.85	9.8	
6.32	9.76	
6.39	9.35	
8.29	9.35	
8.37	9.76	
9.81	9.83	
9.89	10.03	
11.27	10.42	
11.35	10.47	
11.99	10.83	水
12.61	11.02	
13.98	11.68	
15.98	12.81	
17.91	13.71	河口
19.31	13.8	
24.05	13.96	
29.98	14.02	
36.34	13.93	
41.03	13.78	
43.33	13.75	
44.23	13.66	
45.88	13.74	
46.75	13.39	
47.89	13.46	沟
48.95	12.41	
50	11.85	
51.06	11.61	
52.13	11.61	
53.38	11.85	
54.6	12.42	
55.49	13.2	沟
57.04	13.2	
59.28	13.1	
63.55	13.12	
68.44	13.11	
CS71(7+133)		
-36.94	12.95	
-30.16	12.97	
-25.98	12.97	
-21.81	12.93	
-20.95	12.73	
-20	11.64	
-19.39	11.64	
-18.71	12.68	
-17.43	13.77	
-15.91	13.91	
-12.01	14.7	
-10.68	14.71	
-8.74	14.37	
-7.35	14.01	
-5.36	13.25	
-3.67	13.01	
-1.41	12.96	
0	12.74	河口
2.15	11.68	
4.31	10.32	
5.28	10	
6.56	9.81	水
7.56	9.35	
7.65	9.26	
8.86	9.34	
8.93	9.25	
10.36	9.36	
10.43	9.34	
11.53	9.41	
11.63	9.37	
12.78	9.36	
12.85	9.4	
13.5	9.09	
13.55	9.35	
14.35	9.09	
14.45	9.35	
15.53	9.16	
15.55	9.49	
16.33	9.18	
16.39	9.52	
17.24	9.77	水
18.75	10	
20.54	10.33	
22.75	11.18	
23.85	12.05	
25.37	12.79	河口
28.5	12.83	
30.69	12.8	
32.38	12.8	
34.45	13	
35.7	13.44	
37.18	14	
38.48	14.03	
39.72	14.03	
41.2	13.96	
41.99	13.7	
43.23	13.32	
44.03	13.17	
45.45	13.16	沟
46.12	12.67	
46.92	12.16	
47.53	12.19	
48.14	12.38	
48.74	12.79	沟
49.34	12.79	
53.05	12.72	
62.35	12.74	
CS72(7+252)		
-23.26	12.64	大棚
-22.47	12.64	沟
-21.58	12.18	
-20.79	11.37	
-19.82	11.35	
-19.01	12.22	
-18.24	12.99	沟
-15.99	13.7	
-14.35	14.07	
-12.52	14.37	
-11.65	14.36	
-10.25	14.36	
-8.07	14.06	
-7.46	13.92	
-5.31	13.04	
-2.19	12.88	
0	12.77	河口
1.73	11.72	
4.03	10.56	
5.89	9.72	水
6.43	9.51	
6.52	9.25	
7.24	9.43	
7.38	9.25	
7.96	9.26	
8.04	9.03	
8.89	8.72	
8.98	8.5	
10.26	8.6	
10.35	8.38	
12.4	8.55	
12.47	8.25	
14.62	8.25	
14.67	8.54	
16.56	8.55	
16.64	8.58	
17.61	8.86	
17.66	9.4	
19.01	9.13	
19.06	9.51	
19.65	9.72	水
20.36	10.1	
21.85	10.75	
23.61	11.61	河口
25.82	12.05	
28.42	12.61	
30.02	12.61	
30.79	12.7	
31.86	12.71	
32.92	13.18	
35.67	13.18	
39.27	13.11	
43.23	13.08	
45.21	13.4	
45.99	13.4	沟
46.78	12.9	
47.36	12.29	
48.09	12.29	
48.73	12.38	
49.06	12.49	沟
52.54	12.6	
55.56	12.64	
60.76	12.68	
69.26	12.67	
CS73(7+350)		
-26.68	12.66	大棚
-25.87	12.63	
-23.99	12.6	沟
-23.27	11.99	
-22.74	11.22	
-22.12	11.22	
-21.75	11.57	
-20.85	12.72	沟
-17.79	13.16	
-14.65	13.33	
-12.98	13.46	
-11.77	13.43	
-10.61	13.41	
-6.9	13.32	
-4.23	13.33	
-1.9	12.38	
0	12.07	河口
1.56	11.49	
3.79	10.32	
4.92	9.72	水
5.61	8.94	
5.68	8.73	
6.65	8.72	
6.74	8.29	
8.15	8.7	
8.24	8.23	
10.08	8.68	
10.15	8.18	
12.1	8.18	
12.19	8.68	
13.73	8.23	
13.79	8.7	
15.48	8.72	
15.5	8.29	
16.98	8.62	
17.04	9.17	
17.72	8.93	
17.75	9.48	
18.25	9.72	水
20.15	10.02	
22.2	10.86	
24.22	11.85	河口
25.59	12.26	
27.85	12.4	
29.11	12.36	
30.32	12.68	
31.96	13.2	
33.75	13.26	
34.85	13.32	
38.6	13.54	
41.12	13.44	
43.52	13.27	
44.66	13.31	沟
45.78	12.54	
46.51	12.22	
47.08	12.22	
47.45	12.26	
48.04	12.47	沟
48.67	12.58	大棚
CS74(7+452)		
-43.26	12.49	
-36.03	12.44	
-30.15	12.46	
-25.44	12.45	
-23.3	12.43	沟
-22.7	11.63	
-21.98	11.04	
-21.76	10.95	
-21.05	10.93	
-20.63	11.41	
-20.23	12.49	沟
-16.39	12.94	
-13.19	13.21	
-11.54	13.5	
-10.9	13.5	
-9.97	13.77	
-8.83	13.76	
-6.96	13.15	
-5.14	12.61	
-2.94	12.38	
0	12.3	河口
2.18	11.23	
4.32	10.31	
5.83	9.72	水
6.6	9.01	
6.7	8.72	
7.83	8.92	
7.91	8.56	
8.76	8.72	
8.85	8.32	
9.83	8.64	
9.89	8.23	
11.96	8.6	
12.02	8.1	
14.4	8.1	
14.48	8.6	
15.97	8.26	
16.05	8.72	
17.99	8.41	
18.07	8.85	
19.47	8.7	
19.49	8.82	
20.82	9.3	
20.84	9.36	
21.49	9.72	水
23.23	10.8	
24.77	11.63	
26.37	12.33	河口
29.16	12.53	
31.24	12.69	
32.54	12.91	
34.43	13.44	
36.39	13.97	
37.48	13.97	
48.58	13.17	
49.58	12.54	
50.6	12.05	
50.97	12.02	
51.6	12.4	
53.05	12.55	
55.44	12.55	
59.17	12.36	
64.8	12.41	
71.5	12.37	
CS75(7+552)		
-43	12.83	
-34.39	12.85	
-29.03	13.05	
-25.76	12.8	
-22.6	12.77	
-20.19	12.66	
-19.21	13.03	
-18.9	13.1	
-18.06	13.62	
-14.49	13.84	
-11.68	13.9	
-8.47	13.83	
-7.14	13.87	
-4.05	13.74	
-1.95	13.81	
0	13.72	河口
2.84	12.21	
5.07	10.77	
7.61	9.72	水
8.56	9.25	
8.63	8.86	
9.73	8.9	
9.79	8.5	
10.88	8.72	
10.96	8.22	
12.9	8.66	
12.96	8.15	
15.5	8.6	
15.58	8.1	
18.45	8.1	
18.49	8.6	
20.73	8.16	
20.83	8.62	
22.04	8.27	
22.06	8.67	
23.35	8.42	
23.41	8.72	
24.64	8.88	
24.72	9.18	
25.41	9.72	水
26.22	9.82	
27.79	10.07	
30.34	10.62	
33.37	11.59	河口
35.36	11.63	
36.34	11.69	
39.18	12.32	
42.06	12.82	
45.32	12.82	
48.05	12.71	
50.71	12.21	
53.16	11.61	
55.63	11.14	
57.52	11.24	
58.54	11.28	
59.11	11.48	
62.76	12.13	
67.96	12.15	
CS76(7+652)		
-40.05	12.6	
-32.83	12.57	
-27.96	12.55	
-22.19	12.53	
-19.12	12.57	
-15.46	12.71	
-12.53	12.9	
-11.93	13.2	
-11.48	13.53	
-8.81	13.64	
-8.19	13.61	
-6.93	13.25	
-6.31	13.04	
-4.58	12.8	
-1.69	12.47	
0	12.4	河口
1.79	11.4	
4.05	10.53	
5.11	9.97	
6.3	9.72	水
6.94	9.28	
7	8.94	
7.72	8.79	
7.78	8.44	
8.92	8.75	
9	8.35	
10.02	8.62	
10.09	8.21	
11.67	8.43	
11.77	8.01	
14.39	8.3	
14.49	7.83	
16.75	7.83	
16.83	8.3	
18.51	7.9	
18.55	8.33	
20.48	8.01	
20.55	8.35	
21.74	8.29	
21.78	8.42	
23.22	8.66	
23.27	8.78	
24.02	9.23	
24.08	9.3	
24.55	9.72	水
24.99	10.04	
26.75	10.53	
28.82	11.04	
30.62	11.95	河口
33.31	12.19	
34.32	12.27	
36.3	12.8	
38.03	13.25	
39.6	13.37	
41.12	13.37	
41.9	13.37	
42.77	13.29	
45.59	12.67	
47.89	12.46	
50.45	12.29	
53.85	11.88	
59.75	11.9	
72.22	11.93	
CS77(7+748)		
-39.15	12.51	
-36.79	12.44	
-35.3	12.42	
-31.66	12.29	
-29.1	12.27	
-27.61	12.11	
-26.9	11.81	
-26.48	11.45	
-25.91	11.12	
-25.55	10.93	
-24.83	10.94	
-24.21	11.11	
-23.65	11.69	
-22.99	11.96	
-20.82	12.05	
-18.97	12.82	
-17.25	12.86	
-15.22	13.06	
-13.22	13.03	
-9.78	12.5	
-8.3	12.26	
-5.08	11.79	
-2.5	11.59	
-1.15	11.48	
0	11.42	河口
1.44	10.89	
4.51	9.82	
4.96	9.72	水
5.64	9.19	
5.76	9.05	
6.96	8.83	
8.04	8.63	
8.96	8.22	
10.96	8.2	
13.45	8.18	
16.93	8.18	
19.94	8.2	
21.5	8.22	
22.73	8.72	
24	9.14	
24.02	9.2	
24.73	9.72	水
26.71	10.19	
28.75	10.82	
30.44	11.29	河口
33.06	11.44	
36.69	12.1	
39.24	12.81	
39.64	12.85	
41.39	12.86	
42.25	12.87	
42.87	12.71	
43.42	12.09	
43.97	11.58	
44.82	11.58	
45.35	11.5	
46.73	11.28	
48.9	11.14	
49.94	10.98	
51	10.93	
52.93	10.92	
55.97	10.92	
57.69	11.01	
59.45	11.16	
60.49	11.23	
61.62	11.51	
65.56	11.95	
70.33	11.94	
76.52	11.94	
CS78(7+852)		
-40.67	12.15	
-33.95	12.17	
-31.06	12.14	
-28.68	12.08	
-27.3	12.09	
-26.57	12.09	
-25.91	11.89	
-24.98	11.4	
-24.05	11.4	
-23.27	11.74	
-22.36	12.26	
-20.05	12.33	
-19.06	12.61	
-17.36	13.06	
-14.86	13.18	
-11.95	13.25	
-9.59	13.21	
-7.08	12.75	
-4.34	12.06	
-0.9	11.76	
0	11.76	河口
1.52	10.98	
3.1	10.32	
4.67	9.88	
5.56	9.72	水
6.13	9.39	
6.19	9.19	
6.99	9.02	
7.05	8.85	
8.26	8.61	
9.56	8.32	
10.9	8.24	
13.57	8.17	
15.7	8.11	
17.93	8.11	
19.85	8.13	
21.85	8.21	
22.78	8.22	
23.85	8.52	
25	9.09	
25.03	9.13	
25.84	9.73	水
28.32	10.73	
31.21	11.8	河口
34.54	11.92	
36.23	12.72	
37.98	13.32	
40	13.45	
42.34	13.51	
42.83	13.52	
44.51	13.32	
47.23	12.67	
50.09	12.26	
52.98	11.71	
55.73	11.71	
59.74	11.8	
68.54	11.85	
74.01	11.86	
79.44	11.88	
CS79(7+952)		
-50.25	11.74	
-41.17	11.75	
-36.89	11.69	
-31.27	11.7	
-24.56	11.79	
-23.08	12.13	
-20.53	12.24	
-19.74	12.83	
-17.23	13.3	
-13.19	13.41	
-8.78	13.03	
-6.35	12.04	
-4.94	11.88	
-2.17	11.53	
0	11.34	河口
2.33	10.38	
3.71	10.15	
4.75	9.72	水
5.42	9.04	
5.5	8.98	
6.75	8.82	
7.63	8.73	
9.05	8.4	
10.74	8.22	
12.42	8.11	
14.51	7.95	
16.74	7.95	
18.25	8.02	
19.26	8.24	
20.25	8.53	
21.28	8.72	
22.25	9.12	
23.58	9.2	
23.66	9.27	
24.25	9.72	水
25.34	9.99	坎
26.85	9.99	坎
27.3	9.72	水
27.91	8.76	
28.79	8.7	
29.51	8.7	
30.56	9.72	水
31.31	10.9	
32.5	11.96	河口
35.29	12.19	
38.03	12.37	
40.04	12.39	
42.19	12.39	
43.39	12.32	
45.97	12.12	
48.61	12.34	沟
49.42	11.7	
50.38	11.16	水
50.78	10.34	
51.38	10.18	
52.14	10.18	
52.66	11.16	水
53.26	11.73	沟
58.94	11.75	
65.38	11.77	
69.91	11.76	
73.56	11.77	
CS80(8+051)		
-39.75	11.69	
-31.78	11.65	
-26.24	11.63	
-22.57	11.5	
-20.29	12.31	
-19.08	12.76	
-16.77	12.98	
-13.94	12.98	
-11.16	12.84	
-9.75	12.58	
-7.13	11.94	
-5.11	11.35	
-3.65	11.25	
-2.14	11.08	
-0.23	11.08	
0	11.07	河口
1.1	10.13	
1.98	9.72	水
2.81	9.38	
2.86	9.11	
3.56	9.1	
3.63	9.01	
4.58	8.53	
5.98	8.26	
7.98	8.24	
11	8.23	
13.48	8.22	
16.05	8.22	
17.26	8.1	
18.29	8.1	
19.62	8.12	
20.66	8.22	
21.62	8.52	
22.88	9.21	
22.96	9.27	
23.62	9.72	水
25.62	10.44	
26.7	11.22	河口
29.95	11.31	
35.44	12.3	
37.79	12.24	
39.17	12.02	
41.34	12.18	
42.95	11.93	
45.73	11.79	
47.56	11.56	
50.52	11.58	
52.54	11.54	
54.29	11.52	
56.03	11.71	
60.76	11.69	
CS81(8+148)		
-37.33	11.24	
-32.56	11.21	
-29.05	11.12	
-27.31	11.2	
-25.1	11.25	
-24.68	10.84	
-24.28	10.39	
-23.71	10.39	
-23.14	10.91	
-22.67	11.33	
-21.96	11.43	
-20.4	11.48	
-20.07	11.44	
-19.01	11.99	
-17.32	11.98	
-14.93	12.08	
-12.75	12.14	
-10.79	12	
-9.07	11.83	
-7.54	11.26	
-6.01	11.03	
-4.01	10.6	
-2.14	10.44	
-0.36	10.26	
0	10.18	河口
1.71	9.86	
2.63	9.72	水
3.37	9.18	
3.45	9.08	
4.38	8.62	
5.55	8.22	
6.63	7.75	
8.63	7.7	
10.41	7.67	
12.48	7.67	
15.01	7.7	
17.53	7.73	
18.56	7.95	
19.73	8.13	
20.97	8.24	
21.89	8.75	
22.85	9.21	
22.92	9.24	
23.73	9.72	水
25.21	10.63	
27.53	10.93	
29.57	11.49	河口
30.81	11.69	
33.44	11.87	
35.81	12.42	
36.82	12.79	
38.81	12.75	
39.46	12.8	
41.62	12.81	
42.77	12.8	
44.4	12.45	
46.06	12.04	
48.68	11.6	
50.41	11.56	
52.55	11.49	
56.12	11.7	
58.25	11.6	
65.79	11.57	
74.82	11.54	
CS82(8+229)		
-48.06	11.18	
-41.5	11.15	
-36.66	11.08	
-32.82	11.12	
-27.01	11.12	
-26.08	10.58	
-25.75	10.25	
-25.35	10.25	
-24.65	10.71	
-23.84	11.34	
-23.32	11.47	
-22.12	11.54	
-20.71	11.54	
-19.08	12.25	
-15.53	12.29	
-11.27	12.18	
-9.08	11.95	
-7.79	11.93	
-6.15	11.26	
-2.43	10.73	
-0.62	10.51	
0	10.5	河口
0.87	10.04	
2.55	9.72	水
4.01	9.26	
4.06	9.11	
5.72	8.72	
7.47	8.45	
9.59	8.16	
11.57	8.12	
13.26	7.95	
14.57	7.83	
16.22	7.83	
18.08	7.92	
19.56	8.25	
21.25	8.32	
22.08	8.7	
23.12	9.15	
23.2	9.17	
24.08	9.72	水
25.44	9.84	
28.19	10.16	河口
30.08	10.42	
30.42	10.66	
31.83	10.77	
35.58	11.59	
