445,-18.2,15.38
445,-13.49,15.39
445,-10.54,15.62
445,-8.65,15.61
445,-6.99,15.54
445,-6.07,14.99
445,-4.5,14.59
445,-3.5,13.72
445,-2.14,13.2
445,0,12.53
445,0.66,11.88
445,1.37,11.7
445,2.38,10.94
445,2.4,11.14
445,3.85,11.1
445,3.87,10.85
445,5.36,10.6
445,5.36,11
445,7.1,10.7
445,7.1,10.2
445,9.18,10.7
445,9.18,10.2
445,11,11
445,12,11.2
445,12.85,11.4
445,12.85,11.16
445,14,11.7
445,14.6,11.72
445,15.2,12.41
445,16.81,13.11
445,18.35,13.46
445,19.61,13.62
445,21.62,14.18
445,23.02,14.45
445,25.08,14.47
445,25.91,14.49
445,28.04,14.5
445,32.58,14.44
445,34.2,14.29
445,37.68,14.38
445,41.56,14.46
445,43.75,14.52
445,47.66,14.55
445,52.45,14.58
445,55.44,15.02
445,58.96,14.99
445,60.51,14.79
445,62.06,14.71
445,65.34,14.65
445,67.98,14.67
445,71.52,14.68
445,75.36,14.69
553,-35.46,14.6
553,-26.85,14.51
553,-21.38,14.51
553,-17.68,14.28
553,-13.13,14.27
553,-10.15,14.25
553,-8.3,14.31
553,-4.84,14.32
553,-3.24,14.43
553,-1.58,14.42
553,0,14.32
553,1.3,13.8
553,3.14,13.23
553,4.6,12.7
553,6.13,11.65
553,7.43,11.2
553,7.45,10.99
553,9.33,11.15
553,9.35,10.85
553,10.59,11
553,10.61,10.5
553,12.41,11
553,12.42,10.5
553,14.35,11.15
553,14.36,10.9
553,16.35,11.15
553,16.37,11.23
553,17.7,11.65
553,19.63,12.72
553,21.39,13.31
553,23.87,14.36
553,24.88,14.37
553,27.95,14.34
553,29.7,14.35
553,32.29,14.43
553,35.91,14.43
553,39.71,14.61
553,43.06,14.6
553,45.9,14.55
553,48.5,14.56
553,52.56,14.68
553,55.31,14.69
553,58.29,14.45
553,59.27,14.35
553,60.46,14.56
553,61.79,14.97
553,61.9,15.12
553,65.08,15.16
644,-43.43,15.16
644,-39.95,15.15
644,-34.77,14.88
644,-29.62,14.86
644,-25.9,14.99
644,-23.3,15.07
644,-20.91,15.05
644,-20.24,14.92
644,-18.35,14.52
644,-16.53,14.55
644,-12.42,14.53
644,-8.11,14.51
644,-3.89,14.49
644,-1.15,14.41
644,0,14.37
644,2.22,13.47
644,4.3,12.82
644,5.6,12.27
644,6.33,11.7
644,7.68,11.03
644,7.69,11.38
644,9.33,11.3
644,9.33,10.9
644,10.32,10.8
644,10.33,11.2
644,11.32,10.65
644,11.33,11.15
644,13.08,11.15
644,13.08,10.65
644,14.08,11.18
644,14.1,10.82
644,15.08,11.23
644,15.08,10.83
644,16.91,11
644,16.94,11.27
644,18.08,11.7
644,18.8,12.25
644,20.75,12.74
644,22.45,13.55
644,23.82,14.11
644,25.63,14.2
644,28.55,14.22
644,31.26,14.38
644,34.14,14.34
644,37.52,14.44
644,40.68,14.46
644,43.47,14.42
644,47.19,14.4
644,50.55,14.56
644,51.65,14.84
644,53.65,14.71
644,57.15,15.02
644,58.18,14.86
644,59.55,14.93
644,61.92,15.02
644,66.02,15.12
644,70.25,15.06
644,74.25,15.05
644,80.17,15.04
740,-47.55,15.03
740,-43.02,15.01
740,-35.76,14.88
740,-29.84,15.1
740,-26.51,14.94
740,-26.1,15.12
740,-23.93,15.1
740,-22.66,15.21
740,-22.18,14.63
740,-19.69,13.49
740,-15.26,13.47
740,-12.41,13.49
740,-7.63,13.52
740,-3.62,13.56
740,-1.05,13.47
740,0,13.34
740,1.12,12.95
740,2.65,12.41
740,4.39,11.65
740,5.36,11.03
740,5.36,11.27
740,7.01,11.21
740,7.02,10.71
740,8.38,10.55
740,8.39,11.15
740,10.11,11.15
740,10.11,10.55
740,11.55,11.22
740,11.57,10.72
740,13.78,10.86
740,13.81,11.43
740,15.11,11.65
740,16.68,12.76
740,18.66,13.55
740,20.1,14.4
740,21.99,14.4
740,27.14,14.55
740,32,14.68
740,34.65,14.67
740,36.44,14.64
740,39.02,14.57
740,42.52,14.65
740,45.03,14.57
740,47.04,14.61
740,47.9,15.04
740,49.72,15.05
740,53.86,14.96
740,58.17,14.84
740,63.58,14.82
740,67.98,14.84
740,71.68,14.9
740,76.03,14.92
840,-27.85,14.61
840,-25.13,14.49
840,-22.59,14.48
840,-21.56,14.35
840,-20.86,14.06
840,-20.4,13.58
840,-19.84,13.34
840,-19.1,13.34
840,-18.42,13.53
840,-15.45,13.57
840,-11.34,13.45
840,-9.43,13.69
840,-6.47,13.7
840,-3.43,13.23
840,0,13.17
840,1.78,12.53
840,3.39,12.15
840,4.37,11.66
840,5.4,11.21
840,5.43,10.96
840,7.37,10.7
840,7.37,11.1
840,8.37,10.5
840,8.37,11
840,9.88,11
840,9.88,10.5
840,10.88,11.02
840,10.88,10.62
840,11.59,10.67
840,11.61,11.03
840,12.77,11.25
840,12.78,11.05
840,13.88,11.66
840,14.44,12.21
840,15.73,12.86
840,17.01,13.34
840,18.64,13.54
840,20.39,13.55
840,23.72,13.53
840,26.41,13.51
840,29.49,13.42
840,31.23,13.49
840,32.91,13.42
840,36.76,13.34
840,38.9,13.4
840,41.44,13.66
840,42.43,13.84
840,43.92,14.83
840,46.23,14.83
840,48.78,14.84
840,51.65,14.86
840,56.9,14.84
840,61.76,14.82
840,65.47,14.9
840,70.96,14.92
840,75.27,14.95
840,79.95,14.94
840,83.76,14.93
945,-44.23,15.15
945,-38.26,15.17
945,-33.27,15.14
945,-29.48,15.13
945,-26.05,14.83
945,-22.39,14.91
945,-20.02,14.92
945,-17.45,14.74
945,-15.61,14.76
945,-13.46,15.08
945,-9.38,15.09
945,-5.56,14.97
945,-1.25,14.78
945,0,14.71
945,1.22,13.9
945,3.78,12.89
945,6.3,11.62
945,7.77,10.69
945,7.77,11.13
945,9.29,10.6
945,9.3,11.1
945,10.29,10.5
945,10.3,11
945,11.55,11
945,11.56,10.5
945,12.55,11.1
945,12.56,10.7
945,14.1,11.13
945,14.13,11.3
945,15.55,11.62
945,17.12,12.78
945,18.76,13.32
945,20.24,14.09
945,23.03,14.14
945,24.37,14.34
945,26.2,14.18
945,29.09,14.23
945,32.68,14.26
945,34.74,14.29
945,36.03,14.49
945,37.23,15.23
945,38.25,15.38
945,40.72,15.42
945,44.47,15.47
945,48.35,15.44
945,49.98,15.5
945,52.12,15.6
945,53.29,15.7
945,54.33,15.73
945,55.72,15.74
945,57.46,15.73
945,59.96,15.96
945,61.67,15.99
945,63.29,15.6
945,65.37,15.63
945,66.96,15.64
945,68.82,15.66
1040,-27.48,12.43
1040,-26.71,12.68
1040,-23.52,12.71
1040,-21.29,12.7
1040,-18.29,12.69
1040,-15.34,12.68
1040,-13.37,12.54
1040,-11.2,12.55
1040,-10.03,12.7
1040,-8.48,12.71
1040,-7.25,12.52
1040,-5.68,12.56
1040,-3.77,12.76
1040,-2.4,12.81
1040,-1.44,12.93
1040,-0.84,13.09
1040,0,13.1
1040,0.85,12.3
1040,1.91,11.7
1040,3.09,11.21
1040,3.09,11.08
1040,4.17,10.75
1040,4.21,11.02
1040,6.16,11
1040,6.18,10.6
1040,7.5,11
1040,7.5,10.6
1040,8.5,11.2
1040,8.53,10.8
1040,9.7,10.91
1040,9.7,11.37
1040,10.5,11.7
1040,11.55,11.92
1040,12.46,12.2
1040,13.28,12.75
1040,13.72,13.47
1040,16.39,13.46
1040,18.93,13.45
1040,21.42,13.49
1040,24.83,13.58
1040,28.44,13.69
1040,30.86,13.75
1040,33.34,13.81
1040,35.33,13.97
1040,38.92,14
1040,40.67,14.03
1040,43.1,14.13
1040,43.5,14.14
1040,47.04,14.23
1040,50.25,14.21
1040,53.31,14.37
1040,55.31,14.59
1040,58.11,14.85
1040,60.43,15.12
1040,61.23,15.2
1040,62.65,15.3
1040,65.74,15.46
1040,68.39,15.52
1040,71.47,15.56
1040,75.22,15.65
1040,78.13,15.75
1040,82.19,15.81
1145,-58.82,14
1145,-54.05,14
1145,-48.76,14.01
1145,-41.92,13.98
1145,-36.67,13.96
1145,-32.76,14.06
1145,-28.73,14.02
1145,-23.78,14
1145,-18.87,13.96
1145,-14.1,13.9
1145,-8.76,14.08
1145,-4.19,13.59
1145,-2.23,13.4
1145,0,13.38
1145,1.05,12.73
1145,2.24,11.95
1145,2.74,11.62
1145,4.35,11.12
1145,4.35,10.8
1145,7.18,10.6
1145,7.2,11
1145,10.18,11
1145,10.18,10.6
1145,12.59,10.8
1145,12.61,11.12
1145,14.15,11.34
1145,14.16,11.19
1145,14.96,11.62
1145,16.33,12.54
1145,17.17,13.06
1145,19.05,13.14
1145,22.13,13.03
1145,24.42,13.05
1145,27.28,13.01
1145,30.38,13.02
1145,34.77,13.22
1145,39.45,13.27
1145,41.55,13.84
1145,43.06,14.51
1145,43.83,14.55
1145,46.3,14.56
1145,47.93,14.71
1145,51.2,14.8
1145,56.17,14.99
1145,60.47,15.19
1145,66.7,15.3
1145,72.25,15.48
1246,-24.57,13.43
1246,-21.26,13.7
1246,-17.94,13.87
1246,-13.93,13.84
1246,-10.2,14.04
1246,-7.83,14.03
1246,-5.81,13.99
1246,-3.41,13.95
1246,-1.13,13.87
1246,0,13.64
1246,1.15,12.91
1246,2.21,11.65
1246,3.51,11.17
1246,3.51,11.33
1246,4.94,11.12
1246,4.94,10.8
1246,6.56,10.6
1246,6.58,11
1246,9.56,11
1246,9.56,10.6
1246,11.97,10.8
1246,11.99,11.12
1246,13.02,11.22
1246,13.03,11.05
1246,14.19,11.65
1246,15.65,12.34
1246,16.66,12.63
1246,18.62,13.26
1246,21.1,13.83
1246,23.28,14.38
1246,25.2,14.7
1246,27.17,14.7
1246,35.01,14.5
1246,37.6,14.45
1246,39.23,14.97
1246,39.89,15.08
1246,42.16,15.08
1246,45.7,15.19
1246,50.18,15.16
1246,53.22,15.16
1246,57.35,15.12
1246,61.97,15.16
1246,65.99,15.13
1246,68.09,15.3
1246,71.52,15.29
1357,-45.97,14.97
1357,-42.7,14.92
1357,-40.11,14.88
1357,-36.98,14.66
1357,-32.57,14.45
1357,-27.85,14.41
1357,-24.92,14.32
1357,-20.46,14.12
1357,-16.63,13.84
1357,-11.63,13.51
1357,-8.23,13.07
1357,-5.34,12.94
1357,-1.97,12.9
1357,0,12.86
1357,0.92,12.17
1357,2.02,11.82
1357,3.04,11.68
1357,4.05,11.14
1357,4.08,10.94
1357,5.26,10.88
1357,5.26,10.68
1357,7.35,10.8
1357,7.36,10.5
1357,10.61,10.7
1357,10.62,10.3
1357,13.03,10.1
1357,13.04,10.6
1357,16.21,10.1
1357,16.22,10.6
1357,21.21,10
1357,21.21,10.5
1357,27.55,10
1357,27.58,10.5
1357,32.04,10.1
1357,32.05,10.6
1357,39.3,10.6
1357,39.31,10.1
1357,47.49,10.6
1357,47.51,10.1
1357,49.49,10.7
1357,49.52,10.3
1357,51.49,10.8
1357,51.52,10.5
1357,53.49,10.68
1357,53.49,10.88
1357,55.92,11.27
1357,57.49,11.68
1357,58.9,12.58
1357,60.86,13.12
1357,61.68,13.2
1357,62.65,13.56
1357,63.6,13.55
1357,64.66,13.29
1357,66.17,13.3
1357,67.95,13.33
1357,70.15,13.41
1357,72.52,13.81
1357,75.89,14.11
1357,77.48,14.71
1357,80.18,14.99
1357,81.2,15.26
1357,82.31,15.53
1357,83.37,15.54
1357,85.71,15.59
1357,87.83,15.65
1357,90,15.75
1357,93.06,15.75
1357,95.69,15.7
1357,99.47,15.68
1357,102.93,15.65
1357,106.47,15.61
1357,110.06,15.6
1447,-26.67,14.71
1447,-20.73,14.52
1447,-16.24,14.36
1447,-11.62,14.29
1447,-7.07,14.12
1447,-4.77,14.06
1447,-2.07,13.61
1447,0,13.27
1447,1.19,12.84
1447,2.12,11.7
1447,3.75,11.19
1447,3.79,11.01
1447,5.01,11.1
1447,5.01,10.8
1447,6.38,10.9
1447,6.38,10.5
1447,8.98,10.7
1447,8.98,10.2
1447,11.12,10.2
1447,11.12,10.7
1447,13.65,10.5
1447,13.65,9.9
1447,18.36,10.5
1447,18.4,9.9
1447,23.43,10.5
1447,23.44,9.9
1447,27.76,10.5
1447,27.78,10
1447,30.44,10.7
1447,30.44,10.2
1447,32.44,10.9
1447,32.45,10.4
1447,34.44,11.1
1447,34.44,10.7
1447,36.15,11.45
1447,36.18,11.08
1447,37.36,11.25
1447,37.39,11.48
1447,38.44,11.7
1447,40.18,12.99
1447,42.04,13.41
1447,44.31,13.45
1447,46.56,13.48
1447,49.63,13.61
1447,53.73,13.62
1447,55.62,13.57
1447,57.46,13.56
1447,60.93,13.66
1447,63.16,13.79
1447,64.85,13.77
1447,66.64,13.75
1447,67.45,13.8
1447,70.16,13.86
1447,72.55,13.9
1447,75.66,13.97
1447,76.89,14.69
1447,77.65,15.07
1447,78.9,15.43
1447,79.95,15.44
1447,80.89,15.56
1447,82.78,15.61
1447,84.37,16.06
1447,87.28,15.91
1447,90.85,15.9
1447,95.07,15.92
1447,100.3,15.94
1447,105.43,15.94
1447,109.39,15.94
1535,-55.46,14.04
1535,-51.35,14.03
1535,-47.81,14.02
1535,-42.92,13.98
1535,-39.18,13.99
1535,-36.48,13.92
1535,-35.34,12.59
1535,-34.6,12.4
1535,-33.67,12.4
1535,-32.45,12.59
1535,-31.41,13.7
1535,-28.64,13.75
1535,-25.64,13.88
1535,-22.39,13.96
1535,-19.57,14.01
1535,-16.3,14.04
1535,-13.73,14.03
1535,-10.95,14.02
1535,-9.17,13.98
1535,-7,13.96
1535,-5.35,13.79
1535,-3.54,13.02
1535,-1.67,12.57
1535,0,12.06
1535,0.72,11.77
1535,1.47,11.65
1535,2.49,11.38
1535,2.5,11.15
1535,3.47,11.05
1535,3.47,10.75
1535,5.47,10.85
1535,5.47,10.45
1535,5.47,10.45
1535,7.47,10.25
1535,7.47,10.65
1535,9.47,10.45
1535,9.47,9.95
1535,11.47,9.85
1535,11.47,10.35
1535,15.58,10.3
1535,15.58,9.8
1535,19.59,10.3
1535,19.62,9.8
1535,25,10.35
1535,25,9.85
1535,27,9.95
1535,27,10.45
1535,29,10.25
1535,29,10.65
1535,31,10.45
1535,31,10.85
1535,33,10.75
1535,33.01,11.05
1535,34.92,11.65
1535,36.63,11.74
1535,37.74,12.37
1535,39.39,13.27
1535,41.56,13.53
1535,44.36,13.5
1535,47.55,13.55
1535,50.09,13.51
1535,51.45,13.78
1535,53.46,13.82
1535,55.01,13.91
1535,57.46,14.1
1535,60.71,14.59
1535,65.18,14.83
1535,69.14,14.95
1535,73.54,15.21
1535,79.43,15.49
1535,81.63,15.5
1535,90.83,15.51
1645,-59.07,14.78
1645,-55.16,14.81
1645,-51.66,14.79
1645,-46.39,14.77
1645,-43.07,14.78
1645,-39.16,14.76
1645,-34.34,14.73
1645,-31.55,14.69
1645,-24.47,14.52
1645,-22.56,14.44
1645,-21.44,14.33
1645,-19.73,14.29
1645,-18.96,13.63
1645,-17.96,13.37
1645,-15.96,13.31
1645,-12.33,13.2
1645,-10.8,13.22
1645,-9.98,12.53
1645,-9.83,12.94
1645,-6.09,12.79
1645,-4.15,12.58
1645,-1.95,12.47
1645,0,12.26
1645,0.56,12.27
1645,1.1,11.65
1645,2.17,11.25
1645,2.18,11.15
1645,3.67,10.95
1645,3.67,11.15
1645,5.09,10.55
1645,5.1,10.85
1645,7.09,10.25
1645,7.1,10.65
1645,9.09,9.85
1645,9.1,10.35
1645,11.09,9.75
1645,11.1,10.15
1645,12.85,10.1
1645,12.85,9.5
1645,15.43,10.1
1645,15.44,9.5
1645,17.67,10.15
1645,17.67,9.75
1645,19.67,10.35
1645,19.67,9.85
1645,21.67,10.65
1645,21.67,10.25
1645,23.67,10.85
1645,23.67,11
1645,25.67,11.27
1645,25.67,10.06
1645,27.68,11.65
1645,29.4,12.36
1645,30.82,13.11
1645,31.4,13.13
1645,34.29,13.21
1645,37.25,13.28
1645,39.58,13.49
1645,42.76,14.02
1645,44.29,14.13
1645,46.37,14.44
1645,47.24,14.47
1645,50.07,14.5
1645,51.76,14.51
1645,53.2,14.6
1645,54.78,14.67
1645,56.63,14.78
1645,61.27,14.95
1645,66.08,15.12
1645,69.14,15.25
1645,71.89,15.24
1645,75.16,15.07
1645,79.68,14.92
1645,83.59,14.93
1645,88.8,14.95
1645,96.3,14.98
1745,-50.56,15.2
1745,-45.4,15.19
1745,-41.72,15.18
1745,-36.04,14.9
1745,-31.68,14.61
1745,-27.37,14.41
1745,-24.42,14.38
1745,-21.72,14.36
1745,-20.01,14.38
1745,-18.19,14.24
1745,-16.17,14.01
1745,-14.38,13.87
1745,-13,13.88
1745,-10.31,13.84
1745,-6.01,13.65
1745,-2.92,13.52
1745,0,13.25
1745,1.4,12.7
1745,2.66,11.65
1745,4.64,11.35
1745,4.64,11.15
1745,6.68,10.85
1745,6.68,11.15
1745,7.94,10.35
1745,7.95,10.85
1745,9.18,9.85
1745,9.18,10.35
1745,11.18,9.75
1745,11.18,10.15
1745,12.93,10.1
1745,12.94,9.5
1745,15.52,10.1
1745,15.52,9.5
1745,17.76,10.15
1745,17.76,9.75
1745,19.76,10.35
1745,19.76,9.85
1745,21.76,10.65
1745,21.76,10.25
1745,23.49,10.7
1745,23.49,10.3
1745,25.49,11.1
1745,25.51,10.8
1745,26.87,11.11
1745,26.88,11.31
1745,28.74,11.39
1745,28.76,11.2
1745,30.14,11.29
1745,30.15,11.53
1745,31.49,11.65
1745,33.71,11.92
1745,34.91,12.32
1745,36.02,12.79
1745,36.8,12.89
1745,39.29,13.15
1745,42.13,13.56
1745,44.75,14.07
1745,45.8,14.33
1745,47.36,14.34
1745,48.65,14.63
1745,50.04,14.69
1745,51.31,14.73
1745,54.28,14.91
1745,56.72,15.1
1745,59.05,15.31
1745,61.69,15.78
1745,64.4,15.8
1745,67.26,15.14
1745,69.18,15.06
1745,72.68,14.93
1745,75.69,14.94
1745,79.63,14.97
1745,84.15,15.02
1847,-64.34,14.33
1847,-57.19,14.31
1847,-51.62,14.32
1847,-45.45,14.3
1847,-41.16,14.25
1847,-37.78,14.2
1847,-35.26,14.09
1847,-33.07,14.04
1847,-30.56,13.79
1847,-26.47,13.66
1847,-24.21,13.64
1847,-21.41,13.66
1847,-17.84,13.45
1847,-13.35,13.23
1847,-9.47,13
1847,-4.66,12.85
1847,0,12.8
1847,1.23,12.26
1847,2.27,12.14
1847,3.23,11.7
1847,4.21,11.1
1847,4.25,11.31
1847,5.24,10.5
1847,5.25,10.8
1847,7.25,10.1
1847,7.25,10.5
1847,9.25,9.8
1847,9.25,10.2
1847,11.64,10.2
1847,11.67,9.8
1847,14.77,9.55
1847,14.77,10.1
1847,19.14,10.1
1847,19.15,9.55
1847,22.25,10.2
1847,22.26,9.8
1847,23.96,9.8
1847,23.96,10.2
1847,25.96,10.5
1847,25.96,10.1
1847,27.96,10.8
1847,27.96,10.5
1847,29.39,11
1847,29.4,11.24
1847,30.26,11.39
1847,30.27,11.59
1847,31.05,11.66
1847,31.05,11.47
1847,31.94,11.7
1847,33.69,12.45
1847,35.88,12.92
1847,37.42,13.11
1847,39.65,13.43
1847,41.07,13.49
1847,42.66,13.68
1847,45.56,13.91
1847,46.86,14.23
1847,48.12,14.59
1847,49.78,15.13
1847,52.09,15.17
1847,53.81,15.28
1847,55.71,15.27
1847,57.35,14.96
1847,58.76,14.9
1847,60.35,14.89
1847,62.16,14.9
1847,63.4,15.18
1847,67.23,15.17
1847,71.26,15.16
1847,75.09,15.12
1847,79.9,15.1
1847,84.16,15.11
1847,88.72,15.12
1847,93.89,15.16
1918,-88.88,14.38
1918,-80.86,14.39
1918,-73.56,14.41
1918,-66.41,14.4
1918,-57.51,14.38
1918,-50.27,14.35
1918,-43.6,14.32
1918,-39.63,14.29
1918,-37.42,14.27
1918,-34.12,13.84
1918,-28.78,13.89
1918,-20.8,13.82
1918,-19.84,13.78
1918,-15.17,13.75
1918,-11.41,13.62
1918,-7.54,13.27
1918,-3.86,13.04
1918,-1.14,12.93
1918,0,12.88
1918,0.71,12.63
1918,1.57,12.26
1918,2.1,11.7
1918,3.15,11.2
1918,3.16,11.39
1918,4.39,11.2
1918,4.41,10.9
1918,6.09,10.9
1918,6.09,10.5
1918,8.09,10.7
1918,8.1,10.3
1918,10.09,10.5
1918,10.1,10.1
1918,12.09,9.8
1918,12.09,10.3
1918,15.03,9.75
1918,15.03,10.25
1918,18.04,9.75
1918,18.04,10.25
1918,21.04,10.3
1918,21.04,9.8
1918,23.04,10.5
1918,23.04,10.1
1918,25.04,10.7
1918,25.04,10.3
1918,26.32,10.5
1918,26.32,10.9
1918,27.6,11.2
1918,27.61,10.9
1918,29.04,11.28
1918,29.05,11.48
1918,31.03,11.7
1918,33.49,12.25
1918,35.49,12.33
1918,38.15,12.51
1918,41.91,12.74
1918,44.37,13.02
1918,46.7,13.52
1918,47.7,13.46
1918,49.3,13.95
1918,50.63,15.24
1918,52.15,15.25
1918,55.04,15.1
1918,58.49,14.79
1918,60.96,14.75
1918,62.13,14.72
1918,64.11,15.17
1918,66.09,15.13
1918,67.86,14.57
1918,69.21,14.57
1918,70.78,14.5
1918,72.8,14.47
1918,75.38,14.78
1918,79.67,14.93
1918,82.59,14.91
1918,86.86,14.89
1918,90.52,14.87
2064,-59.59,15.37
2064,-52.87,15.37
2064,-47.07,15.35
2064,-40.48,15.31
2064,-34.72,15.29
2064,-32.84,15.3
2064,-29.31,15.27
2064,-24.28,15.05
2064,-21.66,15.04
2064,-16.66,14.83
2064,-11.24,14.7
2064,-6.26,14.57
2064,-4.08,14.58
2064,-3.29,14.64
2064,-1.25,14.63
2064,0,14.55
2064,1.47,13.64
2064,3.16,12.46
2064,5.02,11.62
2064,6.09,11.25
2064,6.12,11.1
2064,7.02,11
2064,7.03,11.21
2064,9.03,10.81
2064,9.03,11.12
2064,11.03,10.66
2064,11.03,11.06
2064,13.03,11
2064,13.03,10.5
2064,18.41,11
2064,18.41,10.5
2064,33.55,11.04
2064,33.55,10.64
2064,38.14,11.08
2064,38.14,10.68
2064,40.14,11.12
2064,40.14,10.82
2064,42.14,11
2064,44.07,11.15
2064,44.07,11.33
2064,46.13,11.62
2064,48.23,12.15
2064,49.83,12.52
2064,51.91,12.7
2064,52.88,12.87
2064,54.38,13.37
2064,56.41,14.18
2064,58.43,14.23
2064,61.12,14.39
2064,63.72,14.38
2064,66.08,14.22
2064,68.6,14.2
2064,71.2,14.18
2064,75.11,14.21
2064,77.57,14.37
2064,80.35,14.52
2064,82.84,13.78
2064,84.87,13.96
2064,85.96,14.07
2064,87.06,14.69
2064,89.13,14.74
2146,-68.81,15.47
2146,-57.96,15.47
2146,-49.91,15.49
2146,-41.84,15.52
